shipment_id,order_id,customer_id,shipment_date,warehouse,origin_city,destination_city,carrier,vehicle_type,weight_kg,distance_km,shipping_cost,status,currency_code
SHP002543,ORD102543,CUST1215,2026-07-03,Hyderabad_WH04,Jaipur,Pune,DHL,Bike,30.33,936,2128.76,Delivered,INR
SHP002544,ORD102544,CUST9586,2026-07-03,Chennai_WH05,Jaipur,Delhi,FedEx,Truck,26.53,469,1242.56,Delivered,INR
SHP002545,ORD102545,CUST1587,2026-07-03,Hyderabad_WH04,Jaipur,Hyderabad,Blue Dart,Mini Truck,35.92,612,1612.64,Delivered,INR
SHP002546,ORD102546,CUST7912,2026-07-03,Delhi_WH01,Hyderabad,Bengaluru,DHL,Van,1.33,471,943.76,Delivered,INR
SHP002547,ORD102547,CUST6534,2026-07-03,Mumbai_WH02,Delhi,Bengaluru,Blue Dart,Bike,17.97,350,925.64,Delivered,INR
SHP002548,ORD102548,CUST7331,2026-07-03,Mumbai_WH02,Mumbai,Lucknow,Blue Dart,Bike,45.89,1950,4140.68,Delivered,INR
SHP002549,ORD102549,CUST2345,2026-07-03,Bengaluru_WH03,Chennai,Delhi,Ecom Express,Truck,19.19,1117,2320.88,In Transit,INR
SHP002550,ORD102550,CUST1795,2026-07-03,Chennai_WH05,Ahmedabad,Pune,DHL,Truck,15.31,1166,2362.52,Delayed,INR
SHP002551,ORD102551,CUST4069,2026-07-03,Hyderabad_WH04,Delhi,Ahmedabad,FedEx,Van,13.17,1258,2502.44,Delivered,INR
SHP002552,ORD102552,CUST1236,2026-07-03,Bengaluru_WH03,Pune,Ahmedabad,Delhivery,Truck,30.82,1878,3830.24,Delivered,INR
SHP002553,ORD102553,CUST3449,2026-07-03,Mumbai_WH02,Delhi,Kolkata,Blue Dart,Bike,14.06,1861,3598.52,Delivered,INR
SHP002554,ORD102554,CUST9259,2026-07-03,Mumbai_WH02,Ahmedabad,Hyderabad,DHL,Bike,43.53,1968,4144.76,Delivered,INR
SHP002555,ORD102555,CUST5276,2026-07-03,Delhi_WH01,Pune,Bengaluru,Delhivery,Mini Truck,36.81,948,2228.12,Delivered,INR
SHP002556,ORD102556,CUST3032,2026-07-03,Delhi_WH01,Ahmedabad,Kolkata,Delhivery,Truck,14.92,1848,3585.44,Delivered,INR
SHP002557,ORD102557,CUST7304,2026-07-03,Chennai_WH05,Delhi,Bengaluru,Blue Dart,Mini Truck,36.7,650,1690.4,Delivered,INR
SHP002558,ORD102558,CUST2289,2026-07-03,Delhi_WH01,Delhi,Bengaluru,Blue Dart,Bike,31.49,2114,4263.08,In Transit,INR
SHP002559,ORD102559,CUST1013,2026-07-03,Hyderabad_WH04,Lucknow,Bengaluru,Ecom Express,Van,23.36,1491,3044.12,Delivered,INR
SHP002560,ORD102560,CUST4108,2026-07-03,Delhi_WH01,Hyderabad,Delhi,Delhivery,Truck,42.61,861,2141.12,Cancelled,INR
SHP002561,ORD102561,CUST3332,2026-07-03,Delhi_WH01,Mumbai,Lucknow,FedEx,Truck,39.22,1746,3693.44,Delivered,INR
SHP002562,ORD102562,CUST9334,2026-07-03,Delhi_WH01,Lucknow,Chennai,Ecom Express,Van,27.86,434,1195.52,Delivered,INR
SHP002563,ORD102563,CUST4762,2026-07-03,Mumbai_WH02,Lucknow,Chennai,Delhivery,Mini Truck,44.3,2482,5079.2,Delivered,INR
SHP002564,ORD102564,CUST8192,2026-07-03,Chennai_WH05,Delhi,Ahmedabad,FedEx,Van,12.77,608,1327.64,In Transit,INR
SHP002565,ORD102565,CUST2052,2026-07-03,Mumbai_WH02,Hyderabad,Bengaluru,Delhivery,Bike,16.59,1514,3004.28,Delivered,INR
SHP002566,ORD102566,CUST8138,2026-07-03,Delhi_WH01,Bengaluru,Jaipur,DHL,Van,38.15,2138,4386.2,Delivered,INR
SHP002567,ORD102567,CUST9595,2026-07-03,Mumbai_WH02,Pune,Mumbai,FedEx,Mini Truck,48.27,1904,4086.44,Delivered,INR
SHP002568,ORD102568,CUST7238,2026-07-03,Hyderabad_WH04,Chennai,Pune,Delhivery,Bike,35.4,1507,3217.4,Delivered,INR
SHP002569,ORD102569,CUST3668,2026-07-03,Chennai_WH05,Chennai,Mumbai,DHL,Bike,39.88,627,1687.16,Returned,INR
SHP002570,ORD102570,CUST5578,2026-07-03,Mumbai_WH02,Kolkata,Delhi,Blue Dart,Truck,10.78,383,898.76,Delivered,INR
SHP002571,ORD102571,CUST8593,2026-07-03,Bengaluru_WH03,Pune,Bengaluru,Delhivery,Bike,28.45,276,918.2,In Transit,INR
SHP002572,ORD102572,CUST8504,2026-07-03,Delhi_WH01,Bengaluru,Pune,Blue Dart,Bike,21.46,225,742.52,Delivered,INR
SHP002573,ORD102573,CUST1270,2026-07-03,Mumbai_WH02,Pune,Hyderabad,Delhivery,Bike,15.58,135,509.96,Delivered,INR
SHP002574,ORD102574,CUST5596,2026-07-03,Bengaluru_WH03,Hyderabad,Delhi,DHL,Truck,44.72,134,857.84,Delayed,INR
SHP002575,ORD102575,CUST7032,2026-07-03,Bengaluru_WH03,Ahmedabad,Mumbai,FedEx,Truck,24.52,905,2003.24,Delivered,INR
SHP002576,ORD102576,CUST7339,2026-07-03,Bengaluru_WH03,Hyderabad,Pune,FedEx,Truck,32.06,1336,2869.52,Delivered,INR
SHP002577,ORD102577,CUST4174,2026-07-03,Bengaluru_WH03,Hyderabad,Mumbai,Blue Dart,Bike,46.66,56,740.72,Delivered,INR
SHP002578,ORD102578,CUST5585,2026-07-03,Mumbai_WH02,Kolkata,Chennai,Delhivery,Truck,34.62,1365,2952.44,Delivered,INR
SHP002579,ORD102579,CUST8883,2026-07-03,Delhi_WH01,Pune,Chennai,DHL,Van,25.11,264,856.52,Delayed,INR
SHP002580,ORD102580,CUST9536,2026-07-03,Mumbai_WH02,Hyderabad,Pune,DHL,Truck,2.42,915,1756.04,Delivered,INR
SHP002581,ORD102581,CUST3294,2026-07-03,Bengaluru_WH03,Hyderabad,Ahmedabad,Delhivery,Truck,12.39,977,1987.28,Delivered,INR
SHP002582,ORD102582,CUST9079,2026-07-03,Bengaluru_WH03,Lucknow,Delhi,FedEx,Bike,1.5,746,1440.8,Returned,INR
SHP002583,ORD102583,CUST9512,2026-07-03,Delhi_WH01,Pune,Mumbai,Ecom Express,Bike,29.66,1457,3058.52,In Transit,INR
SHP002584,ORD102584,CUST2830,2026-07-03,Delhi_WH01,Mumbai,Lucknow,Blue Dart,Mini Truck,7.23,1302,2510.36,Delivered,INR
SHP002585,ORD102585,CUST1890,2026-07-03,Chennai_WH05,Hyderabad,Lucknow,FedEx,Truck,17.68,1457,2914.76,Delivered,INR
SHP002586,ORD102586,CUST1498,2026-07-03,Mumbai_WH02,Mumbai,Pune,Delhivery,Bike,19.13,2461,4739.36,Cancelled,INR
SHP002587,ORD102587,CUST9907,2026-07-03,Delhi_WH01,Delhi,Lucknow,Delhivery,Truck,19.51,2212,4295.72,In Transit,INR
SHP002588,ORD102588,CUST2597,2026-07-03,Hyderabad_WH04,Mumbai,Bengaluru,Blue Dart,Truck,24.95,2289,4499.6,In Transit,INR
SHP002589,ORD102589,CUST9798,2026-07-03,Hyderabad_WH04,Delhi,Ahmedabad,FedEx,Truck,33.32,954,2197.04,Delivered,INR
SHP002590,ORD102590,CUST4948,2026-07-03,Mumbai_WH02,Hyderabad,Jaipur,DHL,Mini Truck,39.77,864,2112.44,Delayed,INR
SHP002591,ORD102591,CUST1928,2026-07-03,Mumbai_WH02,Hyderabad,Kolkata,DHL,Mini Truck,6.54,2229,4170.68,In Transit,INR
SHP002592,ORD102592,CUST6143,2026-07-03,Mumbai_WH02,Kolkata,Chennai,DHL,Bike,9.94,2429,4571.48,Delivered,INR
SHP002593,ORD102593,CUST8179,2026-07-03,Bengaluru_WH03,Mumbai,Chennai,Delhivery,Mini Truck,4.32,1093,2099.24,Delivered,INR
SHP002594,ORD102594,CUST1195,2026-07-03,Bengaluru_WH03,Pune,Lucknow,FedEx,Van,19.76,1938,3805.52,Delivered,INR
SHP002595,ORD102595,CUST7603,2026-07-03,Chennai_WH05,Delhi,Kolkata,Ecom Express,Van,43.21,1597,3473.12,Delivered,INR
SHP002596,ORD102596,CUST6598,2026-07-03,Hyderabad_WH04,Lucknow,Jaipur,Blue Dart,Bike,39.35,2001,4154.0,Delivered,INR
SHP002597,ORD102597,CUST8122,2026-07-03,Hyderabad_WH04,Mumbai,Lucknow,Delhivery,Bike,5.51,750,1496.12,In Transit,INR
SHP002598,ORD102598,CUST8977,2026-07-03,Mumbai_WH02,Kolkata,Hyderabad,FedEx,Mini Truck,41.12,1689,3613.64,Delivered,INR
SHP002599,ORD102599,CUST4378,2026-07-03,Hyderabad_WH04,Pune,Delhi,FedEx,Truck,27.45,401,1131.2,Delivered,INR
SHP002600,ORD102600,CUST7842,2026-07-03,Hyderabad_WH04,Hyderabad,Pune,Delhivery,Truck,14.08,2148,4115.36,Delivered,INR
SHP002601,ORD102601,CUST9406,2026-07-03,Bengaluru_WH03,Hyderabad,Pune,Blue Dart,Van,32.83,1416,3022.76,Delivered,INR
SHP002602,ORD102602,CUST6389,2026-07-03,Delhi_WH01,Hyderabad,Kolkata,DHL,Truck,49.51,1362,3125.72,Delivered,INR
SHP002603,ORD102603,CUST3266,2026-07-03,Delhi_WH01,Lucknow,Chennai,Ecom Express,Van,14.78,1535,3020.36,Returned,INR
SHP002604,ORD102604,CUST6972,2026-07-03,Bengaluru_WH03,Bengaluru,Chennai,Delhivery,Mini Truck,18.49,96,474.68,Delivered,INR
SHP002605,ORD102605,CUST9300,2026-07-03,Mumbai_WH02,Ahmedabad,Mumbai,Delhivery,Mini Truck,17.97,581,1341.44,Delivered,INR
SHP002606,ORD102606,CUST7436,2026-07-03,Delhi_WH01,Chennai,Hyderabad,Ecom Express,Bike,30.07,878,2021.24,Delivered,INR
SHP002607,ORD102607,CUST9134,2026-07-03,Mumbai_WH02,Mumbai,Jaipur,FedEx,Mini Truck,14.81,1990,3839.72,Delivered,INR
SHP002608,ORD102608,CUST6043,2026-07-03,Chennai_WH05,Jaipur,Ahmedabad,Blue Dart,Van,16.68,1876,3656.96,Delivered,INR
SHP002609,ORD102609,CUST2490,2026-07-03,Chennai_WH05,Delhi,Chennai,Blue Dart,Truck,30.26,639,1593.32,Delivered,INR
SHP002610,ORD102610,CUST3586,2026-07-03,Chennai_WH05,Kolkata,Chennai,FedEx,Truck,45.34,603,1709.48,In Transit,INR
SHP002611,ORD102611,CUST3834,2026-07-03,Delhi_WH01,Jaipur,Bengaluru,Blue Dart,Bike,44.82,1625,3542.84,Delivered,INR
SHP002612,ORD102612,CUST4271,2026-07-03,Bengaluru_WH03,Pune,Delhi,DHL,Bike,32.96,413,1218.92,Delivered,INR
SHP002613,ORD102613,CUST9474,2026-07-03,Hyderabad_WH04,Delhi,Lucknow,DHL,Mini Truck,13.33,1902,3663.56,Delivered,INR
SHP002614,ORD102614,CUST4663,2026-07-03,Bengaluru_WH03,Mumbai,Delhi,FedEx,Mini Truck,30.43,2304,4592.36,Delivered,INR
SHP002615,ORD102615,CUST1783,2026-07-03,Delhi_WH01,Kolkata,Bengaluru,Blue Dart,Truck,5.87,398,866.84,Delivered,INR
SHP002616,ORD102616,CUST8481,2026-07-03,Bengaluru_WH03,Bengaluru,Mumbai,Ecom Express,Bike,1.43,1044,1976.36,In Transit,INR
SHP002617,ORD102617,CUST2137,2026-07-03,Chennai_WH05,Ahmedabad,Hyderabad,DHL,Mini Truck,45.32,620,1739.84,Delivered,INR
SHP002618,ORD102618,CUST9136,2026-07-03,Chennai_WH05,Hyderabad,Chennai,FedEx,Truck,48.61,363,1316.72,Delivered,INR
SHP002619,ORD102619,CUST3435,2026-07-03,Hyderabad_WH04,Kolkata,Chennai,Ecom Express,Bike,47.76,2295,4784.12,Delivered,INR
SHP002620,ORD102620,CUST9120,2026-07-03,Mumbai_WH02,Jaipur,Pune,Ecom Express,Truck,10.78,684,1440.56,Delivered,INR
SHP002621,ORD102621,CUST2299,2026-07-03,Delhi_WH01,Delhi,Hyderabad,Blue Dart,Mini Truck,26.26,1599,3273.32,In Transit,INR
SHP002622,ORD102622,CUST4392,2026-07-03,Chennai_WH05,Ahmedabad,Kolkata,Ecom Express,Van,4.86,1707,3210.92,Delivered,INR
SHP002623,ORD102623,CUST9442,2026-07-03,Hyderabad_WH04,Chennai,Delhi,Blue Dart,Bike,47.22,961,2376.44,Delivered,INR
SHP002624,ORD102624,CUST1852,2026-07-03,Bengaluru_WH03,Hyderabad,Delhi,Ecom Express,Mini Truck,8.33,2341,4393.76,In Transit,INR
SHP002625,ORD102625,CUST3242,2026-07-03,Delhi_WH01,Mumbai,Lucknow,Ecom Express,Truck,25.11,374,1054.52,In Transit,INR
SHP002626,ORD102626,CUST3352,2026-07-03,Mumbai_WH02,Jaipur,Kolkata,Delhivery,Bike,3.4,1141,2174.6,Delivered,INR
SHP002627,ORD102627,CUST8925,2026-07-03,Mumbai_WH02,Pune,Bengaluru,DHL,Van,22.49,393,1057.28,Delivered,INR
SHP002628,ORD102628,CUST4660,2026-07-03,Chennai_WH05,Jaipur,Kolkata,Ecom Express,Van,25.39,133,624.08,Delivered,INR
SHP002629,ORD102629,CUST9925,2026-07-03,Mumbai_WH02,Ahmedabad,Hyderabad,FedEx,Van,37.61,2023,4172.72,Delivered,INR
SHP002630,ORD102630,CUST3063,2026-07-03,Hyderabad_WH04,Ahmedabad,Mumbai,Ecom Express,Bike,4.57,2151,4006.64,Delivered,INR
SHP002631,ORD102631,CUST6149,2026-07-03,Chennai_WH05,Kolkata,Lucknow,Ecom Express,Mini Truck,20.26,2477,4781.72,Delivered,INR
SHP002632,ORD102632,CUST5759,2026-07-03,Hyderabad_WH04,Chennai,Lucknow,Ecom Express,Mini Truck,38.64,617,1654.28,Delivered,INR
SHP002633,ORD102633,CUST5286,2026-07-03,Chennai_WH05,Jaipur,Mumbai,Blue Dart,Mini Truck,44.0,842,2123.6,Delivered,INR
SHP002634,ORD102634,CUST6725,2026-07-03,Chennai_WH05,Chennai,Hyderabad,Ecom Express,Van,2.23,324,689.96,Delivered,INR
SHP002635,ORD102635,CUST6224,2026-07-03,Chennai_WH05,Delhi,Pune,Ecom Express,Truck,23.98,863,1921.16,In Transit,INR
SHP002636,ORD102636,CUST5279,2026-07-03,Mumbai_WH02,Jaipur,Bengaluru,Blue Dart,Mini Truck,30.13,704,1708.76,Delivered,INR
SHP002637,ORD102637,CUST3662,2026-07-03,Hyderabad_WH04,Jaipur,Delhi,Blue Dart,Mini Truck,6.92,1324,2546.24,In Transit,INR
SHP002638,ORD102638,CUST2687,2026-07-03,Delhi_WH01,Hyderabad,Chennai,Blue Dart,Truck,44.66,1443,3213.32,In Transit,INR
SHP002639,ORD102639,CUST5606,2026-07-03,Chennai_WH05,Bengaluru,Delhi,Ecom Express,Van,8.71,2194,4133.72,In Transit,INR
SHP002640,ORD102640,CUST3070,2026-07-03,Delhi_WH01,Hyderabad,Kolkata,FedEx,Mini Truck,5.32,360,791.84,In Transit,INR
SHP002641,ORD102641,CUST2604,2026-07-03,Mumbai_WH02,Hyderabad,Pune,DHL,Mini Truck,25.44,1465,3022.28,Delivered,INR
SHP002642,ORD102642,CUST3537,2026-07-03,Bengaluru_WH03,Ahmedabad,Jaipur,Ecom Express,Mini Truck,8.54,1173,2293.88,In Transit,INR
SHP002643,ORD102643,CUST8268,2026-07-03,Mumbai_WH02,Hyderabad,Lucknow,Delhivery,Bike,7.68,363,825.56,Delivered,INR
SHP002644,ORD102644,CUST9023,2026-07-03,Hyderabad_WH04,Jaipur,Ahmedabad,Delhivery,Mini Truck,6.56,779,1560.92,Delivered,INR
SHP002645,ORD102645,CUST3716,2026-07-03,Hyderabad_WH04,Pune,Kolkata,Blue Dart,Truck,17.9,492,1180.4,Delivered,INR
SHP002646,ORD102646,CUST8790,2026-07-03,Delhi_WH01,Bengaluru,Pune,Ecom Express,Van,5.98,467,992.36,Delivered,INR
SHP002647,ORD102647,CUST1756,2026-07-03,Hyderabad_WH04,Lucknow,Hyderabad,Blue Dart,Truck,3.43,472,970.76,Delivered,INR
SHP002648,ORD102648,CUST1538,2026-07-03,Bengaluru_WH03,Jaipur,Bengaluru,DHL,Mini Truck,28.28,2371,4687.16,In Transit,INR
SHP002649,ORD102649,CUST7305,2026-07-03,Chennai_WH05,Chennai,Mumbai,Ecom Express,Mini Truck,45.94,2452,5044.88,Delivered,INR
SHP002650,ORD102650,CUST6147,2026-07-03,Delhi_WH01,Chennai,Lucknow,FedEx,Mini Truck,8.35,847,1704.8,In Transit,INR
SHP002651,ORD102651,CUST5518,2026-07-03,Hyderabad_WH04,Jaipur,Bengaluru,DHL,Mini Truck,7.92,2372,4444.64,In Transit,INR
SHP002652,ORD102652,CUST6578,2026-07-03,Bengaluru_WH03,Kolkata,Mumbai,Ecom Express,Truck,41.85,1691,3626.0,Cancelled,INR
SHP002653,ORD102653,CUST1503,2026-07-03,Mumbai_WH02,Mumbai,Jaipur,Delhivery,Mini Truck,49.1,854,2206.4,Delivered,INR
SHP002654,ORD102654,CUST7244,2026-07-03,Hyderabad_WH04,Hyderabad,Chennai,Delhivery,Van,11.15,611,1313.6,In Transit,INR
SHP002655,ORD102655,CUST8242,2026-07-03,Chennai_WH05,Bengaluru,Kolkata,Delhivery,Bike,13.56,381,928.52,In Transit,INR
SHP002656,ORD102656,CUST7690,2026-07-03,Mumbai_WH02,Pune,Bengaluru,DHL,Mini Truck,44.13,874,2182.76,In Transit,INR
SHP002657,ORD102657,CUST4241,2026-07-03,Mumbai_WH02,Lucknow,Mumbai,DHL,Bike,11.65,1072,2149.4,Delivered,INR
SHP002658,ORD102658,CUST4806,2026-07-03,Delhi_WH01,Ahmedabad,Hyderabad,Ecom Express,Truck,42.34,1225,2793.08,Delivered,INR
SHP002659,ORD102659,CUST3353,2026-07-03,Bengaluru_WH03,Jaipur,Lucknow,Ecom Express,Bike,43.54,517,1533.08,In Transit,INR
SHP002660,ORD102660,CUST3660,2026-07-03,Hyderabad_WH04,Lucknow,Chennai,Ecom Express,Truck,14.75,2016,3885.8,In Transit,INR
SHP002661,ORD102661,CUST2779,2026-07-03,Chennai_WH05,Delhi,Ahmedabad,DHL,Bike,12.63,588,1289.96,Delivered,INR
SHP002662,ORD102662,CUST3836,2026-07-03,Hyderabad_WH04,Ahmedabad,Hyderabad,Delhivery,Mini Truck,8.81,2086,3940.52,Delivered,INR
SHP002663,ORD102663,CUST2304,2026-07-03,Hyderabad_WH04,Chennai,Ahmedabad,Blue Dart,Van,48.58,2277,4761.56,Delivered,INR
SHP002664,ORD102664,CUST4126,2026-07-03,Mumbai_WH02,Pune,Bengaluru,DHL,Bike,5.06,2321,4318.52,In Transit,INR
SHP002665,ORD102665,CUST1811,2026-07-03,Delhi_WH01,Hyderabad,Kolkata,DHL,Truck,24.03,1078,2308.76,In Transit,INR
SHP002666,ORD102666,CUST1745,2026-07-03,Delhi_WH01,Jaipur,Mumbai,DHL,Truck,32.3,1489,3147.8,Returned,INR
SHP002667,ORD102667,CUST1690,2026-07-03,Mumbai_WH02,Mumbai,Delhi,Ecom Express,Van,18.58,2150,4172.96,Delivered,INR
SHP002668,ORD102668,CUST8081,2026-07-03,Delhi_WH01,Lucknow,Ahmedabad,Ecom Express,Bike,28.14,453,1233.08,Delivered,INR
SHP002669,ORD102669,CUST8956,2026-07-03,Chennai_WH05,Chennai,Delhi,FedEx,Van,21.44,339,947.48,Delivered,INR
SHP002670,ORD102670,CUST7442,2026-07-03,Mumbai_WH02,Mumbai,Chennai,Delhivery,Bike,9.32,732,1509.44,Delayed,INR
SHP002671,ORD102671,CUST2899,2026-07-03,Chennai_WH05,Delhi,Lucknow,Blue Dart,Mini Truck,27.36,1404,2935.52,In Transit,INR
SHP002672,ORD102672,CUST4284,2026-07-03,Bengaluru_WH03,Delhi,Chennai,Blue Dart,Truck,6.42,1915,3604.04,Delivered,INR
SHP002673,ORD102673,CUST1177,2026-07-03,Hyderabad_WH04,Chennai,Bengaluru,Delhivery,Mini Truck,42.6,494,1480.4,Delivered,INR
SHP002674,ORD102674,CUST4057,2026-07-03,Chennai_WH05,Hyderabad,Bengaluru,FedEx,Truck,19.82,154,595.04,Delivered,INR
SHP002675,ORD102675,CUST9174,2026-07-03,Delhi_WH01,Ahmedabad,Pune,Ecom Express,Van,19.34,1705,3381.08,Delivered,INR
SHP002676,ORD102676,CUST1384,2026-07-03,Chennai_WH05,Kolkata,Delhi,Ecom Express,Mini Truck,12.74,2440,4624.88,Delivered,INR
SHP002677,ORD102677,CUST3638,2026-07-03,Hyderabad_WH04,Chennai,Kolkata,FedEx,Truck,40.84,1210,2748.08,Delivered,INR
SHP002678,ORD102678,CUST3840,2026-07-03,Bengaluru_WH03,Jaipur,Ahmedabad,DHL,Van,22.17,691,1589.84,Delivered,INR
SHP002679,ORD102679,CUST3445,2026-07-03,Mumbai_WH02,Jaipur,Hyderabad,Delhivery,Mini Truck,12.23,1175,2341.76,In Transit,INR
SHP002680,ORD102680,CUST8244,2026-07-03,Chennai_WH05,Ahmedabad,Bengaluru,DHL,Bike,48.75,2334,4866.2,Delivered,INR
SHP002681,ORD102681,CUST1843,2026-07-03,Delhi_WH01,Lucknow,Chennai,Blue Dart,Bike,40.76,1538,3337.52,In Transit,INR
SHP002682,ORD102682,CUST6977,2026-07-03,Mumbai_WH02,Ahmedabad,Hyderabad,Blue Dart,Bike,1.51,1633,3037.52,Delivered,INR
SHP002683,ORD102683,CUST7449,2026-07-03,Delhi_WH01,Ahmedabad,Chennai,Ecom Express,Bike,24.72,1562,3188.24,Delivered,INR
SHP002684,ORD102684,CUST6817,2026-07-03,Mumbai_WH02,Mumbai,Jaipur,DHL,Mini Truck,13.58,2377,4521.56,Delivered,INR
SHP002685,ORD102685,CUST2215,2026-07-03,Hyderabad_WH04,Hyderabad,Jaipur,Delhivery,Bike,25.29,457,1206.08,Delivered,INR
SHP002686,ORD102686,CUST7819,2026-07-03,Hyderabad_WH04,Kolkata,Chennai,FedEx,Van,3.24,1555,2917.88,Delayed,INR
SHP002687,ORD102687,CUST7931,2026-07-03,Hyderabad_WH04,Pune,Mumbai,Blue Dart,Truck,39.28,753,1906.76,Delivered,INR
SHP002688,ORD102688,CUST1861,2026-07-03,Hyderabad_WH04,Jaipur,Hyderabad,DHL,Bike,36.83,2235,4544.96,In Transit,INR
SHP002689,ORD102689,CUST3328,2026-07-03,Mumbai_WH02,Mumbai,Ahmedabad,Ecom Express,Bike,23.99,1270,2653.88,Delayed,INR
SHP002690,ORD102690,CUST8635,2026-07-03,Bengaluru_WH03,Chennai,Jaipur,Blue Dart,Van,14.07,1001,2050.64,Delivered,INR
SHP002691,ORD102691,CUST5166,2026-07-03,Mumbai_WH02,Bengaluru,Mumbai,Delhivery,Truck,21.18,1320,2710.16,Delivered,INR
SHP002692,ORD102692,CUST3867,2026-07-03,Hyderabad_WH04,Hyderabad,Kolkata,DHL,Mini Truck,4.08,1183,2258.36,In Transit,INR
SHP002693,ORD102693,CUST9302,2026-07-03,Chennai_WH05,Kolkata,Delhi,Blue Dart,Bike,24.0,218,760.4,Delivered,INR
SHP002694,ORD102694,CUST2004,2026-07-03,Hyderabad_WH04,Pune,Lucknow,Ecom Express,Truck,14.33,1215,2438.96,In Transit,INR
SHP002695,ORD102695,CUST1460,2026-07-03,Mumbai_WH02,Ahmedabad,Delhi,Blue Dart,Van,2.0,376,780.8,Delivered,INR
SHP002696,ORD102696,CUST6126,2026-07-03,Delhi_WH01,Jaipur,Chennai,Blue Dart,Van,42.42,1784,3800.24,Delivered,INR
SHP002697,ORD102697,CUST6520,2026-07-03,Hyderabad_WH04,Jaipur,Delhi,FedEx,Mini Truck,39.05,1249,2796.8,Delivered,INR
SHP002698,ORD102698,CUST8902,2026-07-03,Mumbai_WH02,Delhi,Kolkata,Delhivery,Bike,15.69,101,450.08,In Transit,INR
SHP002699,ORD102699,CUST2792,2026-07-03,Chennai_WH05,Kolkata,Hyderabad,Blue Dart,Bike,3.41,1245,2361.92,Delivered,INR
SHP002700,ORD102700,CUST5136,2026-07-03,Bengaluru_WH03,Hyderabad,Chennai,DHL,Bike,7.46,511,1089.32,Delivered,INR
SHP002701,ORD102701,CUST8517,2026-07-03,Delhi_WH01,Bengaluru,Lucknow,Delhivery,Mini Truck,47.32,1372,3117.44,Delivered,INR
SHP002702,ORD102702,CUST2930,2026-07-03,Chennai_WH05,Hyderabad,Jaipur,Ecom Express,Mini Truck,45.45,392,1331.0,In Transit,INR
SHP002703,ORD102703,CUST4567,2026-07-03,Delhi_WH01,Lucknow,Mumbai,Ecom Express,Van,8.85,1767,3366.8,Delivered,INR
SHP002704,ORD102704,CUST4069,2026-07-03,Chennai_WH05,Lucknow,Pune,Delhivery,Van,29.05,1504,3135.8,Delivered,INR
SHP002705,ORD102705,CUST4421,2026-07-03,Delhi_WH01,Jaipur,Mumbai,FedEx,Truck,39.54,1037,2421.08,Delivered,INR
SHP002706,ORD102706,CUST2400,2026-07-03,Mumbai_WH02,Hyderabad,Ahmedabad,Blue Dart,Bike,24.34,271,859.88,Delayed,INR
SHP002707,ORD102707,CUST2889,2026-07-03,Mumbai_WH02,Mumbai,Pune,Ecom Express,Bike,46.94,676,1860.08,Delivered,INR
SHP002708,ORD102708,CUST5691,2026-07-03,Chennai_WH05,Mumbai,Delhi,FedEx,Truck,20.55,89,486.8,Delivered,INR
SHP002709,ORD102709,CUST7239,2026-07-03,Chennai_WH05,Jaipur,Delhi,FedEx,Mini Truck,11.12,1627,3142.04,Delivered,INR
SHP002710,ORD102710,CUST4913,2026-07-03,Hyderabad_WH04,Delhi,Bengaluru,FedEx,Van,4.54,2222,4134.08,Delivered,INR
SHP002711,ORD102711,CUST7479,2026-07-03,Hyderabad_WH04,Lucknow,Chennai,DHL,Bike,13.45,255,700.4,Delayed,INR
SHP002712,ORD102712,CUST9583,2026-07-03,Hyderabad_WH04,Hyderabad,Kolkata,FedEx,Mini Truck,41.63,2083,4328.96,Delivered,INR
SHP002713,ORD102713,CUST5110,2026-07-03,Delhi_WH01,Kolkata,Lucknow,DHL,Bike,22.8,1166,2452.4,Delivered,INR
SHP002714,ORD102714,CUST6322,2026-07-03,Bengaluru_WH03,Pune,Kolkata,DHL,Truck,13.76,1934,3726.32,Delivered,INR
SHP002715,ORD102715,CUST7333,2026-07-03,Hyderabad_WH04,Lucknow,Pune,FedEx,Mini Truck,32.83,2345,4694.96,Delivered,INR
SHP002716,ORD102716,CUST9612,2026-07-03,Delhi_WH01,Pune,Jaipur,DHL,Bike,34.78,1982,4064.96,In Transit,INR
SHP002717,ORD102717,CUST7329,2026-07-03,Delhi_WH01,Hyderabad,Mumbai,FedEx,Bike,13.28,466,1078.16,In Transit,INR
SHP002718,ORD102718,CUST4964,2026-07-03,Chennai_WH05,Jaipur,Ahmedabad,DHL,Mini Truck,46.21,1168,2736.92,Delivered,INR
SHP002719,ORD102719,CUST5534,2026-07-03,Chennai_WH05,Jaipur,Delhi,Blue Dart,Truck,34.28,1730,3605.36,Delivered,INR
SHP002720,ORD102720,CUST7309,2026-07-03,Hyderabad_WH04,Delhi,Chennai,FedEx,Bike,13.91,829,1739.12,Delivered,INR
SHP002721,ORD102721,CUST6444,2026-07-03,Delhi_WH01,Delhi,Mumbai,FedEx,Mini Truck,48.15,481,1523.6,Delivered,INR
SHP002722,ORD102722,CUST1648,2026-07-03,Mumbai_WH02,Chennai,Pune,FedEx,Bike,47.85,1510,3372.2,Delivered,INR
SHP002723,ORD102723,CUST7413,2026-07-03,Delhi_WH01,Hyderabad,Bengaluru,Blue Dart,Van,33.19,702,1741.88,In Transit,INR
